order_id,customer_id,product_id,order_date,quantity,discount
O03754,C0478,P0046,2026-01-03,2,0.1
O03755,C0196,P0018,2025-05-23,1,0.0
O03756,C0404,P0095,2026-01-20,3,0.2
O03757,C0134,P0093,2026-03-16,4,0.1
O03758,C0051,P0035,2025-03-04,2,0.15
O03759,C0378,P0038,2025-09-05,1,0.15
O03760,C0446,P0096,2025-11-18,3,0.15
O03761,C0165,P0051,2026-03-09,4,0.2
O03762,C0117,P0028,2026-03-30,1,0.1
O03763,C0460,P0061,2026-03-13,4,0.1
O03764,C0094,P0098,2025-02-12,3,0.05
O03765,C0077,P0021,2026-05-28,1,0.0
O03766,C0426,P0059,2025-07-13,1,0.05
O03767,C0305,P0054,2025-06-05,1,0.2
O03768,C0220,P0094,2025-10-19,3,0.15
O03769,C0193,P0085,2025-07-21,1,0.05
O03770,C0408,P0060,2025-01-08,3,0.2
O03771,C0245,P0090,2026-06-21,1,0.1
O03772,C0031,P0002,2025-11-18,1,0.05
O03773,C0296,P0082,2025-01-11,2,0.2
O03774,C0347,P0016,2026-01-16,4,0.15
O03775,C0382,P0026,2026-01-30,1,0.2
O03776,C0213,P0023,2025-04-20,2,0.05
O03777,C0119,P0044,2025-03-16,2,0.1
O03778,C0219,P0015,2025-03-11,1,0.05
O03779,C0164,P0020,2025-09-19,2,0.1
O03780,C0369,P0058,2026-01-02,1,0.2
O03781,C0255,P0056,2025-08-03,1,0.2
O03782,C0413,P0060,2025-08-09,2,0.05
O03783,C0120,P0071,2026-04-09,4,0.1
O03784,C0360,P0017,2025-04-04,4,0.15
O03785,C0438,P0100,2025-11-11,2,0.0
O03786,C0046,P0041,2025-05-07,3,0.1
O03787,C0084,P0042,2026-01-28,3,0.1
O03788,C0176,P0005,2026-05-23,3,0.15
O03789,C0370,P0004,2025-12-20,3,0.2
O03790,C0433,P0034,2025-03-08,4,0.05
O03791,C0498,P0008,2025-05-17,4,0.2
O03792,C0035,P0056,2025-03-27,4,0.0
O03793,C0473,P0087,2025-05-07,2,0.2
O03794,C0326,P0005,2026-06-29,3,0.1
O03795,C0169,P0062,2025-05-28,2,0.2
O03796,C0413,P0041,2025-03-28,4,0.15
O03797,C0092,P0053,2025-10-23,1,0.05
O03798,C0005,P0079,2025-09-20,4,0.2
O03799,C0198,P0073,2025-05-05,3,0.2
O03800,C0229,P0052,2025-08-02,1,0.05
O03801,C0098,P0026,2025-12-17,4,0.0
O03802,C0294,P0033,2026-04-01,4,0.15
O03803,C0292,P0072,2025-02-26,3,0.2
O03804,C0386,P0065,2025-01-01,4,0.05
O03805,C0163,P0074,2026-03-25,1,0.2
O03806,C0221,P0087,2025-03-13,1,0.15
O03807,C0241,P0038,2026-02-19,2,0.2
O03808,C0288,P0032,2025-10-16,4,0.2
O03809,C0184,P0038,2025-10-23,3,0.15
O03810,C0262,P0006,2026-06-23,2,0.2
O03811,C0166,P0048,2026-05-13,4,0.2
O03812,C0269,P0078,2025-12-17,4,0.2
O03813,C0437,P0084,2025-07-06,3,0.05
O03814,C0421,P0027,2026-06-14,1,0.05
O03815,C0329,P0004,2025-06-18,1,0.2
O03816,C0009,P0076,2025-12-06,4,0.0
O03817,C0243,P0081,2026-02-16,1,0.0
O03818,C0201,P0001,2025-07-14,4,0.0
O03819,C0072,P0012,2025-05-30,3,0.15
O03820,C0300,P0057,2025-01-16,3,0.15
O03821,C0266,P0017,2025-04-07,3,0.1
O03822,C0230,P0043,2026-05-29,4,0.1
O03823,C0264,P0081,2025-03-13,4,0.1
O03824,C0114,P0052,2025-06-29,2,0.0
O03825,C0335,P0065,2025-04-07,4,0.1
O03826,C0253,P0063,2026-04-10,2,0.15
O03827,C0158,P0048,2025-05-05,3,0.1
O03828,C0485,P0060,2025-10-10,1,0.2
O03829,C0336,P0034,2026-06-29,2,0.15
O03830,C0253,P0044,2025-11-03,3,0.15
O03831,C0140,P0080,2025-10-14,3,0.15
O03832,C0430,P0017,2026-06-25,4,0.05
O03833,C0376,P0076,2026-06-17,1,0.05
O03834,C0259,P0073,2026-02-19,3,0.1
O03835,C0455,P0016,2026-03-14,4,0.0
O03836,C0257,P0067,2026-05-01,4,0.2
O03837,C0268,P0050,2025-10-05,4,0.0
O03838,C0425,P0019,2026-01-15,3,0.2
O03839,C0267,P0034,2026-05-04,1,0.05
O03840,C0464,P0002,2025-08-15,3,0.2
O03841,C0135,P0031,2025-02-02,4,0.2
O03842,C0409,P0032,2025-06-06,4,0.0
O03843,C0493,P0043,2025-11-12,2,0.05
O03844,C0419,P0038,2025-02-01,3,0.1
O03845,C0208,P0022,2026-04-06,4,0.0
O03846,C0114,P0045,2025-08-30,4,0.15
O03847,C0150,P0055,2025-12-18,4,0.0
O03848,C0436,P0033,2025-10-23,4,0.2
O03849,C0046,P0077,2025-07-03,3,0.1
O03850,C0226,P0099,2026-04-08,2,0.2
O03851,C0208,P0091,2026-05-31,3,0.0
O03852,C0006,P0082,2025-05-10,2,0.15
O03853,C0094,P0033,2025-08-01,1,0.15
O03854,C0419,P0038,2025-07-21,4,0.2
O03855,C0489,P0042,2025-10-08,4,0.15
O03856,C0473,P0079,2025-04-14,3,0.15
O03857,C0416,P0008,2025-04-28,4,0.15
O03858,C0158,P0020,2025-04-23,4,0.05
O03859,C0015,P0042,2025-07-21,3,0.2
O03860,C0261,P0030,2025-07-08,3,0.05
O03861,C0153,P0054,2025-06-08,3,0.1
O03862,C0055,P0095,2025-02-17,4,0.2
O03863,C0005,P0037,2025-02-07,1,0.0
O03864,C0030,P0061,2025-11-17,2,0.2
O03865,C0147,P0067,2026-05-04,1,0.15
O03866,C0150,P0058,2025-03-08,1,0.15
O03867,C0131,P0028,2025-08-30,4,0.05
O03868,C0150,P0043,2025-09-22,3,0.2
O03869,C0486,P0069,2026-05-12,3,0.1
O03870,C0126,P0010,2025-06-28,1,0.1
O03871,C0019,P0084,2025-09-13,2,0.1
O03872,C0436,P0070,2025-01-28,2,0.05
O03873,C0486,P0041,2026-03-17,1,0.05
O03874,C0036,P0022,2026-05-01,3,0.1
O03875,C0197,P0069,2025-01-16,2,0.1
O03876,C0125,P0002,2026-02-04,3,0.1
O03877,C0365,P0013,2025-10-29,1,0.1
O03878,C0360,P0005,2026-04-30,1,0.0
O03879,C0011,P0039,2026-06-18,4,0.2
O03880,C0074,P0029,2026-02-11,1,0.2
O03881,C0472,P0050,2025-02-12,4,0.15
O03882,C0298,P0009,2025-09-21,1,0.1
O03883,C0014,P0052,2025-07-28,3,0.2
O03884,C0426,P0086,2025-12-10,1,0.2
O03885,C0477,P0067,2025-06-16,4,0.2
O03886,C0371,P0057,2025-08-04,2,0.05
O03887,C0095,P0089,2025-10-20,4,0.1
O03888,C0167,P0037,2025-08-26,4,0.2
O03889,C0358,P0079,2025-04-24,1,0.1
O03890,C0447,P0089,2025-02-16,4,0.2
O03891,C0378,P0069,2025-07-20,2,0.0
O03892,C0301,P0089,2025-12-20,4,0.0
O03893,C0082,P0040,2025-03-13,1,0.2
O03894,C0050,P0088,2025-03-10,4,0.1
O03895,C0002,P0085,2025-02-24,3,0.05
O03896,C0061,P0042,2025-07-07,3,0.15
O03897,C0285,P0072,2026-01-04,2,0.0
O03898,C0467,P0014,2026-01-04,2,0.05
O03899,C0016,P0080,2026-01-23,1,0.2
O03900,C0265,P0095,2025-06-03,2,0.2
O03901,C0278,P0001,2025-10-15,2,0.15
O03902,C0334,P0027,2026-05-14,3,0.0
O03903,C0474,P0087,2026-06-02,3,0.15
O03904,C0024,P0063,2026-05-07,3,0.1
O03905,C0090,P0037,2026-06-20,1,0.1
O03906,C0471,P0065,2025-04-21,3,0.1
O03907,C0435,P0037,2025-12-31,2,0.15
O03908,C0044,P0099,2026-03-24,3,0.15
O03909,C0183,P0003,2025-11-06,4,0.15
O03910,C0203,P0022,2025-06-01,2,0.1
O03911,C0328,P0073,2025-11-06,2,0.0
O03912,C0239,P0099,2025-11-07,2,0.15
O03913,C0049,P0083,2026-05-10,3,0.15
O03914,C0028,P0059,2025-08-26,2,0.1
O03915,C0430,P0057,2026-02-13,4,0.1
O03916,C0497,P0091,2025-05-13,1,0.05
O03917,C0343,P0015,2025-06-13,1,0.0
O03918,C0250,P0010,2025-05-29,4,0.15
O03919,C0107,P0006,2025-12-02,4,0.0
O03920,C0295,P0042,2026-03-18,3,0.1
O03921,C0499,P0025,2026-06-22,4,0.1
O03922,C0230,P0059,2025-05-11,1,0.15
O03923,C0062,P0076,2025-10-14,1,0.05
O03924,C0074,P0032,2025-03-05,2,0.2
O03925,C0319,P0091,2025-06-02,1,0.05
O03926,C0463,P0030,2025-07-12,4,0.15
O03927,C0030,P0038,2025-12-04,3,0.1
O03928,C0066,P0002,2026-04-29,3,0.05
O03929,C0368,P0079,2025-12-20,4,0.1
O03930,C0338,P0016,2025-09-13,1,0.0
O03931,C0225,P0038,2025-06-11,3,0.1
O03932,C0450,P0079,2026-02-25,2,0.05
O03933,C0110,P0036,2025-02-02,2,0.2
O03934,C0486,P0076,2025-02-28,4,0.0
O03935,C0261,P0069,2025-08-29,4,0.1
O03936,C0207,P0036,2026-06-30,3,0.2
O03937,C0484,P0028,2025-06-17,1,0.15
O03938,C0447,P0061,2025-06-11,4,0.15
O03939,C0119,P0048,2025-12-23,1,0.15
O03940,C0154,P0069,2026-01-04,3,0.2
O03941,C0031,P0015,2025-09-15,4,0.0
O03942,C0436,P0097,2025-12-02,3,0.0
O03943,C0482,P0058,2025-09-06,3,0.15
O03944,C0193,P0067,2026-05-15,1,0.2
O03945,C0045,P0032,2025-02-12,4,0.15
O03946,C0194,P0084,2025-09-22,3,0.05
O03947,C0296,P0055,2026-01-21,4,0.15
O03948,C0404,P0020,2025-12-09,1,0.0
O03949,C0329,P0016,2026-04-13,4,0.15
O03950,C0399,P0014,2025-01-23,1,0.15
O03951,C0024,P0062,2025-08-20,1,0.1
O03952,C0268,P0057,2026-01-07,3,0.15
O03953,C0050,P0077,2025-07-11,3,0.2
O03954,C0069,P0079,2025-09-11,4,0.1
O03955,C0047,P0043,2025-09-01,2,0.1
O03956,C0437,P0016,2025-02-14,4,0.15
O03957,C0158,P0001,2025-12-23,4,0.05
O03958,C0130,P0054,2026-05-19,2,0.05
O03959,C0209,P0028,2025-03-21,2,0.15
O03960,C0042,P0023,2025-02-13,4,0.1
O03961,C0360,P0075,2026-03-06,2,0.0
O03962,C0097,P0094,2025-10-06,3,0.1
O03963,C0478,P0038,2025-07-05,1,0.05
O03964,C0179,P0021,2025-12-05,1,0.2
O03965,C0122,P0075,2026-05-28,3,0.05
O03966,C0496,P0083,2026-01-28,1,0.05
O03967,C0266,P0082,2026-02-04,1,0.0
O03968,C0041,P0093,2025-02-18,2,0.15
O03969,C0017,P0031,2025-04-02,3,0.15
O03970,C0269,P0094,2026-04-26,1,0.1
O03971,C0365,P0001,2026-01-22,2,0.05
O03972,C0074,P0046,2026-04-01,1,0.15
O03973,C0159,P0066,2025-10-29,3,0.0
O03974,C0418,P0027,2026-06-20,1,0.15
O03975,C0282,P0085,2025-07-11,3,0.05
O03976,C0150,P0075,2026-05-30,1,0.1
O03977,C0458,P0099,2025-09-27,4,0.2
O03978,C0083,P0097,2025-12-07,2,0.15
O03979,C0025,P0015,2026-01-09,2,0.2
O03980,C0005,P0068,2026-04-19,4,0.15
O03981,C0128,P0033,2026-06-30,1,0.0
O03982,C0086,P0063,2025-06-05,4,0.15
O03983,C0057,P0080,2026-01-29,3,0.2
O03984,C0058,P0036,2025-01-05,3,0.0
O03985,C0058,P0028,2026-01-11,4,0.1
O03986,C0321,P0045,2026-06-06,3,0.05
O03987,C0330,P0014,2025-06-02,3,0.0
O03988,C0471,P0055,2026-04-18,4,0.05
O03989,C0196,P0058,2026-05-22,1,0.05
O03990,C0457,P0031,2025-12-23,3,0.2
O03991,C0222,P0082,2025-01-28,1,0.15
O03992,C0178,P0037,2026-04-11,3,0.05
O03993,C0484,P0062,2026-06-20,1,0.05
O03994,C0480,P0064,2026-02-04,3,0.0
O03995,C0034,P0090,2025-11-01,4,0.1
O03996,C0469,P0012,2026-03-22,1,0.0
O03997,C0462,P0095,2026-05-05,3,0.0
O03998,C0142,P0059,2025-04-16,4,0.1
O03999,C0461,P0074,2025-06-12,2,0.0
O04000,C0097,P0045,2025-06-18,4,0.2
O04001,C0402,P0021,2026-04-06,1,0.05
O04002,C0249,P0094,2025-09-26,2,0.0
O04003,C0339,P0045,2025-12-09,2,0.2
O04004,C0367,P0027,2026-01-13,3,0.05
O04005,C0212,P0065,2025-02-19,3,0.2
O04006,C0013,P0020,2025-07-06,3,0.05
O04007,C0216,P0039,2026-06-16,1,0.1
O04008,C0452,P0069,2025-03-31,4,0.2
O04009,C0272,P0072,2026-04-19,1,0.1
O04010,C0088,P0021,2026-05-31,4,0.0
O04011,C0435,P0017,2025-11-25,2,0.15
O04012,C0418,P0018,2026-05-10,4,0.1
O04013,C0414,P0007,2026-02-27,2,0.05
O04014,C0242,P0006,2025-08-04,4,0.2
O04015,C0297,P0037,2025-08-29,3,0.15
O04016,C0178,P0009,2026-05-14,2,0.15
O04017,C0120,P0087,2025-01-01,2,0.15
O04018,C0415,P0017,2025-11-20,4,0.1
O04019,C0066,P0076,2026-06-08,1,0.05
O04020,C0064,P0056,2025-08-25,4,0.15
O04021,C0028,P0028,2025-04-09,1,0.0
O04022,C0022,P0023,2026-04-13,1,0.1
O04023,C0211,P0024,2025-10-02,1,0.15
O04024,C0017,P0066,2026-03-29,1,0.15
O04025,C0037,P0024,2026-01-15,2,0.05
O04026,C0005,P0037,2025-05-18,1,0.2
O04027,C0375,P0091,2025-10-13,3,0.1
O04028,C0439,P0084,2025-03-11,1,0.15
O04029,C0313,P0023,2025-12-13,2,0.2
O04030,C0413,P0049,2025-03-15,4,0.05
O04031,C0349,P0056,2025-04-17,1,0.15
O04032,C0402,P0069,2025-09-17,4,0.05
O04033,C0010,P0078,2025-04-13,3,0.1
O04034,C0445,P0057,2026-05-20,2,0.1
O04035,C0077,P0035,2025-05-26,3,0.1
O04036,C0377,P0049,2025-04-10,2,0.2
O04037,C0074,P0016,2025-06-07,1,0.0
O04038,C0197,P0064,2026-05-16,3,0.0
O04039,C0001,P0068,2025-01-12,4,0.0
O04040,C0157,P0071,2025-03-27,4,0.1
O04041,C0047,P0091,2025-09-27,4,0.2
O04042,C0028,P0043,2025-11-10,2,0.2
O04043,C0405,P0053,2025-10-01,2,0.05
O04044,C0193,P0025,2026-04-14,2,0.2
O04045,C0236,P0086,2025-09-13,1,0.0
O04046,C0113,P0028,2026-04-27,1,0.15
O04047,C0022,P0040,2025-10-24,3,0.1
O04048,C0470,P0036,2025-04-19,4,0.05
O04049,C0335,P0013,2025-12-30,4,0.2
O04050,C0347,P0084,2025-11-13,2,0.2
O04051,C0375,P0017,2026-04-19,3,0.1
O04052,C0122,P0038,2025-07-15,3,0.05
O04053,C0058,P0050,2025-12-09,2,0.15
O04054,C0453,P0054,2026-03-10,3,0.1
O04055,C0414,P0076,2026-03-26,1,0.2
O04056,C0037,P0007,2026-06-12,3,0.15
O04057,C0084,P0011,2025-06-12,1,0.1
O04058,C0294,P0092,2025-04-18,3,0.15
O04059,C0488,P0098,2025-07-03,3,0.2
O04060,C0160,P0092,2025-02-10,2,0.0
O04061,C0244,P0011,2025-11-11,1,0.05
O04062,C0446,P0078,2025-05-03,4,0.1
O04063,C0205,P0009,2025-09-21,2,0.05
O04064,C0431,P0097,2025-01-27,3,0.05
O04065,C0324,P0023,2026-05-01,1,0.2
O04066,C0018,P0090,2025-01-20,1,0.2
O04067,C0306,P0002,2026-05-20,2,0.05
O04068,C0370,P0060,2025-11-03,2,0.0
O04069,C0442,P0050,2026-06-07,2,0.2
O04070,C0046,P0001,2025-06-15,4,0.15
O04071,C0359,P0033,2025-05-26,4,0.0
O04072,C0125,P0073,2026-04-19,1,0.2
O04073,C0494,P0042,2026-06-09,4,0.0
O04074,C0010,P0058,2025-05-10,4,0.1
O04075,C0338,P0031,2026-01-28,4,0.0
O04076,C0217,P0058,2025-12-15,2,0.15
O04077,C0285,P0087,2025-12-21,2,0.15
O04078,C0432,P0074,2025-01-05,1,0.2
O04079,C0230,P0077,2025-07-28,3,0.1
O04080,C0449,P0065,2025-06-01,1,0.0
O04081,C0451,P0036,2026-01-22,2,0.0
O04082,C0478,P0029,2026-04-28,3,0.2
O04083,C0074,P0066,2026-06-26,3,0.0
O04084,C0023,P0097,2025-02-27,2,0.15
O04085,C0193,P0005,2025-05-18,4,0.0
O04086,C0223,P0078,2025-07-08,4,0.0
O04087,C0485,P0091,2025-04-21,1,0.1
O04088,C0486,P0018,2026-04-05,4,0.0
O04089,C0294,P0025,2025-12-17,3,0.0
O04090,C0134,P0051,2025-12-29,3,0.2
O04091,C0125,P0082,2026-04-24,4,0.0
O04092,C0447,P0037,2025-06-16,4,0.0
O04093,C0279,P0085,2026-04-02,3,0.0
O04094,C0136,P0073,2025-08-11,1,0.2
O04095,C0444,P0012,2026-01-31,3,0.15
O04096,C0011,P0057,2026-05-13,2,0.2
O04097,C0232,P0012,2026-02-06,2,0.05
O04098,C0088,P0040,2026-04-28,4,0.15
O04099,C0357,P0026,2025-11-06,4,0.1
O04100,C0472,P0011,2025-08-02,1,0.0
O04101,C0051,P0084,2026-03-21,3,0.2
O04102,C0294,P0090,2025-02-23,1,0.2
O04103,C0108,P0023,2026-06-01,2,0.15
O04104,C0089,P0005,2025-10-01,3,0.2
O04105,C0319,P0076,2025-11-03,2,0.1
O04106,C0254,P0038,2026-04-30,1,0.0
O04107,C0126,P0071,2026-04-16,2,0.05
O04108,C0068,P0011,2025-09-26,4,0.15
O04109,C0157,P0022,2025-09-06,4,0.1
O04110,C0150,P0025,2025-11-04,2,0.0
O04111,C0127,P0021,2025-01-04,2,0.2
O04112,C0137,P0051,2025-01-06,1,0.2
O04113,C0010,P0016,2025-04-26,4,0.05
O04114,C0308,P0027,2025-08-27,4,0.2
O04115,C0341,P0094,2025-12-17,3,0.15
O04116,C0311,P0064,2026-06-06,2,0.0
O04117,C0229,P0076,2025-08-28,3,0.15
O04118,C0013,P0021,2025-02-07,1,0.0
O04119,C0034,P0044,2025-12-01,1,0.2
O04120,C0462,P0087,2025-11-08,4,0.15
O04121,C0438,P0080,2025-08-21,1,0.1
O04122,C0086,P0013,2026-01-30,4,0.2
O04123,C0486,P0082,2026-03-13,2,0.2
O04124,C0143,P0051,2026-03-18,2,0.2
O04125,C0281,P0067,2025-02-02,1,0.2
O04126,C0085,P0070,2025-01-20,4,0.05
O04127,C0459,P0010,2025-10-12,4,0.2
O04128,C0438,P0022,2025-02-28,3,0.0
O04129,C0369,P0037,2026-02-10,3,0.2
O04130,C0003,P0039,2025-04-02,3,0.2
O04131,C0129,P0002,2025-07-16,1,0.2
O04132,C0271,P0014,2026-03-08,3,0.15
O04133,C0203,P0049,2025-05-08,1,0.15
O04134,C0183,P0081,2025-12-09,1,0.15
O04135,C0170,P0088,2026-02-14,3,0.05
O04136,C0044,P0043,2026-03-23,1,0.05
O04137,C0344,P0070,2026-06-04,3,0.05
O04138,C0090,P0035,2025-06-15,3,0.0
O04139,C0430,P0061,2025-07-07,3,0.05
O04140,C0261,P0056,2025-05-19,4,0.1
O04141,C0289,P0091,2025-03-23,3,0.0
O04142,C0072,P0045,2025-12-16,1,0.05
O04143,C0393,P0024,2025-09-23,4,0.15
O04144,C0275,P0089,2025-06-16,3,0.1
O04145,C0319,P0009,2025-02-13,4,0.2
O04146,C0329,P0068,2025-10-10,3,0.15
O04147,C0200,P0050,2026-01-23,2,0.2
O04148,C0410,P0004,2025-04-14,3,0.05
O04149,C0052,P0095,2025-07-28,2,0.1
O04150,C0359,P0029,2025-11-01,4,0.1
O04151,C0065,P0094,2025-11-05,2,0.2
O04152,C0433,P0081,2026-06-01,1,0.2
O04153,C0494,P0048,2025-05-17,3,0.2
O04154,C0308,P0007,2025-08-05,3,0.05
O04155,C0428,P0086,2025-03-08,2,0.05
O04156,C0134,P0052,2025-05-05,1,0.0
O04157,C0138,P0078,2025-05-04,2,0.2
O04158,C0133,P0095,2025-11-08,3,0.05
O04159,C0367,P0026,2026-06-19,1,0.15
O04160,C0188,P0094,2026-05-24,1,0.15
O04161,C0393,P0001,2026-05-05,2,0.2
O04162,C0207,P0084,2025-01-13,2,0.2
O04163,C0032,P0098,2026-02-16,4,0.2
O04164,C0274,P0059,2025-04-10,3,0.0
O04165,C0044,P0019,2026-05-07,1,0.0
O04166,C0424,P0017,2025-04-03,4,0.05
O04167,C0199,P0019,2026-06-07,3,0.05
O04168,C0457,P0089,2026-03-29,2,0.2
O04169,C0423,P0058,2025-07-27,3,0.2
O04170,C0072,P0013,2025-07-07,1,0.1
O04171,C0397,P0079,2025-01-01,3,0.0
O04172,C0266,P0035,2026-03-22,1,0.2
O04173,C0355,P0033,2025-03-26,2,0.2
O04174,C0372,P0040,2025-02-08,1,0.05
O04175,C0093,P0087,2026-03-29,3,0.1
O04176,C0330,P0021,2025-02-20,4,0.2
O04177,C0128,P0040,2026-05-24,4,0.2
O04178,C0424,P0018,2025-09-08,3,0.05
O04179,C0483,P0055,2026-05-10,3,0.15
O04180,C0210,P0020,2026-02-01,2,0.05
O04181,C0302,P0079,2026-03-18,3,0.05
O04182,C0014,P0049,2025-07-10,4,0.05
O04183,C0437,P0019,2025-09-06,1,0.05
O04184,C0003,P0027,2025-01-30,1,0.2
O04185,C0366,P0039,2026-04-20,2,0.0
O04186,C0485,P0003,2025-11-28,4,0.15
O04187,C0286,P0081,2026-03-16,1,0.05
O04188,C0278,P0012,2025-11-28,2,0.15
O04189,C0119,P0077,2026-05-02,1,0.0
O04190,C0390,P0074,2026-02-16,3,0.05
O04191,C0443,P0044,2025-11-21,1,0.15
O04192,C0176,P0005,2025-04-19,3,0.2
O04193,C0060,P0019,2026-06-21,1,0.1
O04194,C0244,P0077,2026-03-19,3,0.15
O04195,C0017,P0085,2025-02-24,3,0.0
O04196,C0401,P0063,2025-02-16,3,0.2
O04197,C0164,P0055,2025-10-23,3,0.0
O04198,C0008,P0053,2026-02-02,1,0.05
O04199,C0418,P0032,2026-01-07,4,0.0
O04200,C0272,P0009,2026-04-18,1,0.15
O04201,C0036,P0079,2025-08-02,4,0.15
O04202,C0106,P0023,2026-01-07,2,0.2
O04203,C0059,P0019,2025-08-14,4,0.05
O04204,C0137,P0082,2025-04-05,1,0.2
O04205,C0327,P0004,2025-01-22,1,0.1
O04206,C0167,P0055,2026-06-03,4,0.1
O04207,C0251,P0083,2026-01-04,4,0.1
O04208,C0145,P0038,2025-01-03,1,0.2
O04209,C0255,P0057,2026-01-02,3,0.15
O04210,C0017,P0015,2025-12-07,2,0.15
O04211,C0461,P0009,2025-06-19,4,0.15
O04212,C0259,P0020,2025-05-13,4,0.05
O04213,C0078,P0034,2025-08-21,4,0.05
O04214,C0206,P0024,2026-05-24,2,0.2
O04215,C0433,P0053,2025-04-09,4,0.15
O04216,C0468,P0099,2025-05-07,4,0.0
O04217,C0472,P0007,2026-04-12,1,0.15
O04218,C0093,P0005,2026-05-21,4,0.0
O04219,C0037,P0031,2026-04-27,2,0.0
O04220,C0409,P0021,2026-03-02,1,0.15
O04221,C0043,P0068,2025-06-20,1,0.15
O04222,C0259,P0068,2026-05-09,3,0.1
O04223,C0273,P0044,2025-05-02,1,0.05
O04224,C0008,P0074,2025-05-29,2,0.15
O04225,C0342,P0085,2026-03-31,1,0.05
O04226,C0075,P0092,2025-11-15,4,0.0
O04227,C0240,P0001,2026-06-25,1,0.2
O04228,C0204,P0083,2026-02-11,4,0.15
O04229,C0181,P0094,2025-03-03,4,0.15
O04230,C0308,P0013,2026-05-21,1,0.1
O04231,C0359,P0036,2025-08-31,4,0.15
O04232,C0116,P0060,2025-01-19,4,0.2
O04233,C0048,P0006,2026-06-21,4,0.05
O04234,C0039,P0017,2025-04-19,2,0.2
O04235,C0468,P0011,2026-03-21,4,0.1
O04236,C0133,P0051,2025-11-04,4,0.05
O04237,C0246,P0062,2025-12-07,4,0.1
O04238,C0072,P0048,2025-05-21,2,0.05
O04239,C0019,P0078,2025-03-26,2,0.1
O04240,C0440,P0083,2025-10-12,1,0.0
O04241,C0106,P0006,2025-05-02,4,0.0
O04242,C0166,P0022,2025-06-24,4,0.05
O04243,C0206,P0074,2025-02-25,3,0.05
O04244,C0399,P0043,2025-09-05,3,0.2
O04245,C0499,P0083,2025-08-16,4,0.2
O04246,C0193,P0025,2025-03-11,1,0.2
O04247,C0422,P0060,2025-09-01,4,0.2
O04248,C0163,P0030,2025-12-28,1,0.2
O04249,C0311,P0042,2026-05-02,2,0.1
O04250,C0024,P0045,2026-04-21,4,0.2
O04251,C0170,P0036,2025-05-25,1,0.15
O04252,C0271,P0079,2025-11-17,1,0.2
O04253,C0264,P0049,2026-06-13,4,0.05
O04254,C0271,P0034,2026-01-19,4,0.0
O04255,C0098,P0004,2025-03-30,3,0.15
O04256,C0028,P0053,2025-06-17,3,0.2
O04257,C0157,P0006,2025-08-06,3,0.15
O04258,C0146,P0043,2025-12-04,1,0.15
O04259,C0381,P0008,2026-02-11,4,0.0
O04260,C0309,P0028,2025-03-31,2,0.15
O04261,C0146,P0040,2026-05-17,3,0.05
O04262,C0033,P0078,2025-07-14,1,0.15
O04263,C0472,P0046,2025-12-17,1,0.15
O04264,C0322,P0028,2026-06-23,4,0.1
O04265,C0091,P0066,2025-06-30,4,0.2
O04266,C0227,P0047,2026-04-16,4,0.15
O04267,C0337,P0038,2026-05-03,4,0.15
O04268,C0047,P0038,2025-02-20,4,0.05
O04269,C0259,P0073,2025-11-14,3,0.1
O04270,C0202,P0089,2025-12-22,3,0.15
O04271,C0486,P0037,2025-12-16,2,0.15
O04272,C0156,P0064,2025-06-08,3,0.0
O04273,C0414,P0093,2026-02-08,1,0.0
O04274,C0407,P0063,2026-05-28,1,0.15
O04275,C0339,P0028,2025-12-01,2,0.2
O04276,C0070,P0092,2025-04-05,1,0.05
O04277,C0118,P0001,2025-12-19,3,0.0
O04278,C0498,P0005,2025-05-18,3,0.05
O04279,C0452,P0015,2025-04-12,2,0.2
O04280,C0354,P0066,2026-02-04,4,0.0
O04281,C0306,P0015,2026-04-03,3,0.05
O04282,C0315,P0003,2026-03-03,3,0.2
O04283,C0471,P0011,2026-01-22,4,0.0
O04284,C0461,P0012,2026-03-29,4,0.2
O04285,C0124,P0069,2025-05-05,1,0.2
O04286,C0450,P0096,2025-09-21,3,0.0
O04287,C0398,P0091,2026-02-15,3,0.2
O04288,C0304,P0060,2025-03-22,4,0.15
O04289,C0260,P0043,2026-06-05,4,0.0
O04290,C0222,P0070,2026-06-09,3,0.1
O04291,C0120,P0054,2025-02-27,4,0.0
O04292,C0301,P0034,2025-06-15,1,0.0
O04293,C0470,P0020,2026-03-04,4,0.15
O04294,C0414,P0033,2026-04-28,2,0.0
O04295,C0148,P0058,2025-07-25,3,0.1
O04296,C0020,P0062,2025-07-12,1,0.1
O04297,C0074,P0048,2025-01-10,3,0.0
O04298,C0105,P0094,2026-01-12,3,0.1
O04299,C0172,P0086,2025-10-18,2,0.05
O04300,C0305,P0087,2025-06-03,1,0.1
O04301,C0311,P0092,2025-01-11,1,0.1
O04302,C0500,P0062,2026-01-29,3,0.2
O04303,C0056,P0033,2025-12-07,1,0.2
O04304,C0184,P0048,2026-02-11,3,0.05
O04305,C0395,P0076,2025-02-09,4,0.0
O04306,C0019,P0019,2025-01-14,4,0.0
O04307,C0397,P0096,2026-05-30,1,0.0
O04308,C0456,P0073,2025-05-05,4,0.05
O04309,C0346,P0068,2026-04-27,3,0.2
O04310,C0320,P0019,2026-04-16,3,0.0
O04311,C0062,P0053,2025-08-25,2,0.15
O04312,C0340,P0091,2026-06-01,2,0.15
