order_id,customer_id,product_id,order_date,quantity,discount
O03090,C0192,P0084,2026-05-05,4,0.0
O03091,C0189,P0073,2026-03-30,1,0.05
O03092,C0171,P0096,2026-01-21,2,0.0
O03093,C0084,P0084,2026-03-11,3,0.05
O03094,C0111,P0060,2025-07-29,3,0.05
O03097,C0034,P0087,2025-02-24,1,0.15
O03098,C0025,P0057,2026-03-17,3,0.0
O03099,C0014,P0080,2025-07-20,3,0.2
O03101,C0075,P0060,2026-06-20,1,0.0
O03102,C0063,P0021,2025-09-23,4,0.0
O03103,C0013,P0092,2025-04-09,4,0.0
O03104,C0417,P0056,2026-03-24,2,0.2
O03105,C0196,P0022,2026-01-30,3,0.05
O03108,C0011,P0086,2025-05-25,2,0.05
O03109,C0002,P0039,2026-03-07,4,0.2
O03110,C0363,P0010,2026-01-02,3,0.0
O03112,C0377,P0086,2026-02-22,3,0.0
O03116,C0046,P0027,2025-09-15,3,0.0
O03118,C0026,P0016,2025-08-13,2,0.05
O03119,C0248,P0016,2025-11-24,3,0.0
O03124,C0332,P0050,2026-06-10,4,0.05
O03126,C0034,P0081,2026-03-25,1,0.0
O03128,C0344,P0089,2026-02-01,2,0.1
O03130,C0364,P0066,2026-05-09,1,0.2
O03132,C0044,P0041,2025-06-27,2,0.15
O03133,C0139,P0086,2026-06-03,1,0.2
O03135,C0300,P0093,2026-01-04,3,0.0
O03139,C0319,P0038,2026-05-10,3,0.2
O03141,C0295,P0058,2026-04-10,2,0.15
O03144,C0144,P0086,2026-06-17,3,0.1
O03145,C0146,P0047,2025-06-25,3,0.05
O03146,C0122,P0006,2026-05-16,2,0.1
O03149,C0176,P0096,2026-03-24,2,0.2
O03152,C0003,P0037,2026-04-20,4,0.1
O03154,C0002,P0002,2025-06-24,2,0.15
O03155,C0064,P0013,2025-07-23,2,0.1
O03156,C0309,P0074,2025-12-29,4,0.05
O03157,C0076,P0082,2025-07-24,2,0.05
O03158,C0241,P0081,2026-04-10,1,0.15
O03159,C0114,P0069,2026-05-30,1,0.05
O03164,C0144,P0095,2025-09-19,2,0.15
O03165,C0113,P0013,2025-07-11,4,0.05
O03166,C0490,P0037,2026-05-21,2,0.0
O03167,C0045,P0003,2025-06-17,3,0.1
O03168,C0102,P0039,2026-01-26,1,0.2
O03170,C0217,P0019,2025-08-20,1,0.2
O03171,C0166,P0007,2025-09-02,3,0.05
O03172,C0053,P0034,2026-04-28,4,0.2
O03173,C0022,P0084,2025-05-08,4,0.0
O03174,C0255,P0010,2026-03-09,1,0.0
O03176,C0206,P0012,2026-06-23,3,0.2
O03178,C0270,P0038,2025-12-25,4,0.05
O03180,C0075,P0008,2025-05-15,3,0.15
O03181,C0242,P0066,2026-05-31,4,0.05
O03183,C0158,P0052,2026-06-07,2,0.1
O03184,C0369,P0061,2026-06-27,3,0.2
O03185,C0463,P0095,2026-05-02,2,0.1
O03186,C0188,P0008,2026-05-18,3,0.0
O03187,C0283,P0016,2026-05-11,1,0.0
O03189,C0029,P0025,2026-02-08,4,0.0
O03191,C0078,P0073,2025-11-18,3,0.1
O03193,C0264,P0044,2025-12-27,4,0.2
O03194,C0345,P0035,2026-04-09,3,0.2
O03196,C0224,P0095,2026-06-23,1,0.0
O03197,C0302,P0087,2026-03-12,4,0.2
O03200,C0102,P0058,2025-12-30,4,0.2
O03205,C0327,P0040,2026-02-23,3,0.0
O03206,C0500,P0082,2026-06-20,1,0.2
O03207,C0125,P0039,2025-06-05,3,0.0
O03209,C0236,P0077,2025-11-05,3,0.05
O03211,C0285,P0004,2026-05-31,4,0.15
O03213,C0101,P0019,2025-05-31,3,0.1
O03216,C0136,P0094,2026-04-17,1,0.0
O03217,C0087,P0083,2025-08-02,4,0.1
O03221,C0037,P0036,2025-05-07,2,0.15
O03225,C0153,P0082,2025-07-09,2,0.05
O03232,C0071,P0018,2026-03-20,4,0.0
O03234,C0180,P0079,2025-10-20,1,0.2
O03236,C0304,P0069,2026-06-18,3,0.2
O03238,C0100,P0035,2026-04-23,2,0.1
O03239,C0407,P0033,2026-06-27,3,0.15
O03240,C0150,P0022,2026-02-18,4,0.05
O03242,C0039,P0053,2025-04-16,4,0.15
O03243,C0094,P0086,2025-09-29,1,0.0
O03244,C0139,P0049,2026-02-14,1,0.2
O03245,C0102,P0092,2025-04-25,1,0.15
O03247,C0263,P0085,2026-03-18,3,0.15
O03248,C0174,P0089,2026-06-24,3,0.0
O03250,C0188,P0084,2026-06-19,3,0.15
O03252,C0320,P0080,2025-12-17,4,0.1
O03259,C0338,P0027,2026-02-15,2,0.2
O03261,C0162,P0074,2026-03-03,3,0.2
O03262,C0219,P0011,2025-12-29,1,0.1
O03265,C0054,P0054,2026-01-29,1,0.15
O03267,C0296,P0006,2026-01-19,4,0.15
O03270,C0284,P0081,2025-12-09,2,0.2
O03274,C0253,P0098,2025-10-06,3,0.05
O03275,C0215,P0080,2026-01-20,2,0.0
O03276,C0027,P0060,2025-12-28,3,0.0
O03277,C0181,P0028,2025-11-22,2,0.05
O03278,C0094,P0050,2025-12-17,4,0.0
O03284,C0097,P0052,2026-04-06,2,0.1
O03285,C0080,P0099,2026-04-23,2,0.1
O03288,C0256,P0028,2026-02-26,2,0.05
O03291,C0156,P0053,2025-09-10,4,0.15
O03292,C0003,P0065,2025-09-04,3,0.15
O03295,C0190,P0084,2026-03-18,1,0.15
O03299,C0428,P0091,2026-06-17,1,0.0
O03303,C0306,P0010,2026-03-31,1,0.2
O03309,C0214,P0032,2026-02-14,3,0.05
O03310,C0205,P0004,2026-01-29,4,0.15
O03315,C0035,P0021,2025-04-01,4,0.1
O03316,C0015,P0028,2025-12-18,3,0.15
O03317,C0168,P0014,2026-06-20,1,0.2
O03318,C0276,P0094,2026-05-18,4,0.05
O03320,C0139,P0063,2025-06-10,2,0.0
O03321,C0447,P0023,2026-05-06,3,0.15
O03324,C0012,P0054,2025-01-27,3,0.15
O03326,C0218,P0082,2025-09-15,2,0.05
O03328,C0233,P0091,2026-04-19,4,0.0
O03331,C0153,P0060,2025-09-18,3,0.15
O03335,C0144,P0086,2025-08-04,4,0.15
O03336,C0214,P0096,2026-03-11,4,0.2
O03337,C0268,P0071,2026-06-10,2,0.15
O03338,C0211,P0069,2025-09-13,1,0.0
O03339,C0113,P0063,2025-04-23,4,0.1
O03340,C0447,P0011,2026-06-12,4,0.05
O03341,C0211,P0070,2025-12-18,1,0.2
O03342,C0266,P0027,2026-04-04,1,0.1
O03343,C0097,P0010,2025-07-23,4,0.2
O03345,C0073,P0047,2025-09-17,2,0.1
O03346,C0003,P0093,2025-01-04,1,0.05
O03348,C0294,P0010,2026-03-26,1,0.2
O03349,C0083,P0012,2025-11-18,4,0.2
O03350,C0144,P0023,2026-01-24,4,0.15
O03351,C0332,P0086,2026-01-21,2,0.05
O03352,C0151,P0022,2025-07-15,2,0.1
O03353,C0160,P0078,2026-06-24,3,0.0
O03354,C0080,P0031,2025-12-15,1,0.05
O03355,C0159,P0080,2026-02-27,4,0.1
O03359,C0314,P0052,2026-02-15,1,0.05
O03360,C0121,P0042,2025-11-10,2,0.05
O03362,C0091,P0062,2025-11-03,3,0.2
O03365,C0283,P0023,2025-11-20,1,0.15
O03367,C0043,P0039,2026-05-19,2,0.15
O03371,C0136,P0083,2025-12-09,4,0.15
O03372,C0166,P0032,2025-09-16,4,0.15
O03375,C0153,P0021,2026-03-28,4,0.05
O03377,C0297,P0066,2025-11-16,1,0.15
O03378,C0095,P0032,2026-03-26,2,0.15
O03380,C0223,P0062,2026-02-05,2,0.2
O03383,C0077,P0072,2025-05-26,3,0.15
O03385,C0023,P0051,2025-10-21,1,0.1
O03387,C0054,P0075,2025-11-10,1,0.15
O03388,C0145,P0087,2026-06-15,3,0.0
O03389,C0388,P0072,2026-06-16,2,0.2
O03390,C0202,P0097,2025-12-28,3,0.05
O03398,C0247,P0091,2026-06-13,3,0.1
O03399,C0032,P0046,2025-03-18,1,0.05
O03400,C0002,P0070,2025-06-25,4,0.0
O03402,C0094,P0026,2026-01-07,3,0.15
O03403,C0205,P0075,2025-10-30,2,0.05
O03404,C0192,P0048,2025-09-19,4,0.0
O03405,C0475,P0076,2026-05-03,4,0.1
O03406,C0407,P0050,2026-05-09,2,0.05
O03411,C0046,P0024,2025-11-21,3,0.1
O03413,C0276,P0026,2026-05-19,2,0.15
O03414,C0164,P0043,2026-02-20,1,0.15
O03416,C0054,P0010,2025-05-03,2,0.05
O03418,C0416,P0045,2026-04-06,2,0.1
O03419,C0298,P0094,2025-12-10,3,0.1
O03420,C0132,P0050,2026-04-19,1,0.0
O03421,C0044,P0088,2026-02-22,3,0.1
O03425,C0061,P0078,2025-09-03,2,0.05
O03426,C0106,P0030,2026-03-06,3,0.1
O03427,C0115,P0050,2025-09-05,1,0.05
O03428,C0199,P0067,2026-06-13,3,0.2
O03435,C0038,P0052,2025-11-11,4,0.2
O03436,C0092,P0050,2026-06-20,2,0.15
O03438,C0012,P0074,2026-06-30,1,0.1
O03440,C0118,P0032,2026-02-24,3,0.05
O03441,C0193,P0092,2025-10-24,3,0.15
O03442,C0245,P0030,2026-01-24,4,0.0
O03443,C0073,P0021,2026-01-17,3,0.0
O03444,C0378,P0029,2026-03-13,3,0.15
O03445,C0007,P0045,2025-06-19,3,0.15
O03446,C0083,P0079,2026-05-19,1,0.2
O03448,C0071,P0078,2025-07-29,4,0.1
O03449,C0225,P0075,2026-02-01,1,0.05
O03452,C0309,P0090,2026-04-26,3,0.15
O03453,C0040,P0034,2025-12-01,3,0.2
O03455,C0093,P0060,2025-08-19,3,0.05
O03456,C0206,P0088,2026-03-20,4,0.0
O03457,C0490,P0010,2026-06-03,1,0.2
O03460,C0076,P0013,2026-06-19,1,0.1
O03461,C0384,P0036,2026-06-30,4,0.1
O03462,C0149,P0004,2025-06-18,1,0.15
O03463,C0059,P0016,2025-10-08,4,0.0
O03464,C0011,P0047,2025-08-27,2,0.0
O03466,C0066,P0057,2025-05-15,4,0.0
O03469,C0262,P0022,2026-03-01,3,0.0
O03470,C0317,P0019,2026-06-14,3,0.0
O03471,C0290,P0054,2026-04-03,3,0.2
O03472,C0093,P0074,2026-04-01,3,0.15
O03473,C0309,P0078,2025-12-30,4,0.2
O03474,C0220,P0054,2025-10-14,1,0.1
O03475,C0206,P0070,2026-06-15,1,0.05
O03478,C0023,P0020,2026-04-21,2,0.0
O03479,C0077,P0085,2025-10-04,1,0.2
O03482,C0249,P0046,2026-03-09,3,0.15
O03483,C0066,P0100,2025-07-23,4,0.1
O03485,C0235,P0010,2026-01-07,1,0.0
O03487,C0080,P0039,2025-08-15,2,0.0
O03489,C0028,P0014,2026-02-09,3,0.2
O03490,C0375,P0099,2026-01-30,2,0.2
O03494,C0332,P0062,2025-12-21,1,0.0
O03495,C0073,P0037,2026-02-20,1,0.0
O03498,C0111,P0016,2025-12-24,1,0.1
O03501,C0339,P0032,2026-02-10,1,0.2
O03502,C0044,P0025,2025-09-17,1,0.05
O03504,C0304,P0088,2026-01-21,2,0.15
O03505,C0107,P0051,2025-05-17,3,0.2
O03506,C0216,P0093,2026-01-12,3,0.1
O03508,C0139,P0043,2025-07-16,1,0.2
O03509,C0305,P0046,2026-03-17,4,0.1
O03512,C0033,P0018,2026-04-07,3,0.05
O03513,C0026,P0071,2025-08-03,2,0.0
O03516,C0373,P0092,2026-02-18,2,0.0
O03518,C0221,P0045,2026-06-28,4,0.05
O03525,C0448,P0025,2026-04-27,4,0.05
O03528,C0085,P0013,2026-04-23,1,0.2
O03529,C0172,P0027,2026-04-28,4,0.15
O03530,C0265,P0098,2026-01-02,2,0.0
O03531,C0085,P0021,2025-08-05,1,0.2
O03532,C0011,P0020,2026-06-26,2,0.05
O03538,C0304,P0032,2026-04-14,1,0.0
O03543,C0025,P0056,2025-08-16,1,0.2
O03544,C0047,P0006,2025-05-01,2,0.1
O03546,C0144,P0056,2026-05-16,3,0.1
O03552,C0062,P0054,2025-09-16,2,0.15
O03555,C0249,P0071,2025-09-08,2,0.1
O03556,C0270,P0049,2026-01-10,4,0.1
O03557,C0356,P0070,2026-06-22,1,0.0
O03558,C0048,P0060,2026-02-13,2,0.05
O03559,C0117,P0056,2025-08-26,3,0.1
O03561,C0344,P0088,2025-12-17,2,0.1
O03562,C0020,P0016,2026-01-23,2,0.2
O03563,C0238,P0096,2026-02-05,3,0.15
O03564,C0050,P0076,2025-07-11,1,0.05
O03565,C0142,P0081,2025-11-22,2,0.1
O03566,C0298,P0043,2026-05-01,1,0.0
O03567,C0332,P0070,2026-04-24,1,0.15
O03568,C0004,P0035,2026-01-08,3,0.0
O03577,C0133,P0075,2026-05-13,4,0.2
O03581,C0267,P0054,2026-04-25,3,0.05
O03583,C0192,P0023,2025-07-15,2,0.15
O03584,C0299,P0092,2026-02-04,4,0.1
O03585,C0220,P0029,2026-03-29,2,0.05
O03590,C0025,P0074,2026-03-27,1,0.2
O03591,C0040,P0054,2025-07-16,1,0.2
O03595,C0017,P0028,2026-04-15,3,0.05
O03597,C0128,P0013,2025-05-29,1,0.2
O03599,C0119,P0041,2026-03-03,3,0.05
O03600,C0267,P0031,2026-01-15,4,0.1
O03602,C0178,P0019,2025-11-18,3,0.15
O03603,C0035,P0052,2025-07-27,3,0.2
O03604,C0202,P0060,2026-02-09,4,0.0
O03605,C0169,P0071,2026-01-05,1,0.1
O03606,C0252,P0001,2025-09-26,2,0.05
O03611,C0344,P0048,2026-01-22,3,0.2
O03612,C0203,P0013,2025-10-26,4,0.2
O03614,C0251,P0040,2026-03-14,4,0.0
O03615,C0098,P0018,2025-10-15,1,0.0
O03619,C0200,P0021,2026-06-22,3,0.0
O03622,C0231,P0007,2025-10-29,3,0.15
O03624,C0056,P0058,2025-11-01,4,0.05
O03625,C0104,P0079,2025-06-13,2,0.2
O03626,C0206,P0030,2026-04-13,1,0.05
O03628,C0403,P0063,2026-03-27,2,0.15
O03629,C0176,P0005,2025-07-27,3,0.2
O03632,C0346,P0004,2026-02-11,2,0.0
O03633,C0001,P0009,2025-12-28,4,0.05
O03636,C0115,P0053,2025-05-05,3,0.1
O03638,C0110,P0057,2026-02-13,2,0.2
O03640,C0033,P0051,2025-11-11,4,0.15
O03641,C0149,P0034,2025-06-23,4,0.0
O03643,C0015,P0066,2026-02-19,4,0.15
O03644,C0210,P0071,2026-06-30,1,0.0
O03646,C0015,P0077,2025-06-17,4,0.2
O03648,C0137,P0076,2025-06-04,4,0.05
O03651,C0234,P0026,2026-04-16,4,0.0
O03652,C0019,P0009,2025-04-01,2,0.15
O03654,C0310,P0033,2025-12-31,4,0.0
O03655,C0103,P0081,2026-04-01,4,0.0
O03659,C0037,P0090,2026-06-14,4,0.1
O03660,C0120,P0058,2026-06-15,1,0.05
O03662,C0097,P0062,2026-03-19,1,0.15
O03663,C0497,P0082,2026-06-30,2,0.2
O03664,C0133,P0077,2026-06-15,1,0.0
O03666,C0344,P0019,2026-06-15,2,0.15
O03668,C0039,P0002,2026-05-10,3,0.2
O03669,C0285,P0063,2026-03-20,4,0.2
O03671,C0054,P0023,2025-10-12,3,0.0
O03674,C0244,P0060,2026-01-19,4,0.15
O03675,C0157,P0014,2025-12-17,1,0.0
O03677,C0029,P0069,2026-03-22,4,0.15
O03678,C0204,P0083,2026-06-30,2,0.2
O03679,C0482,P0082,2026-06-13,4,0.0
O03680,C0341,P0073,2026-05-19,3,0.15
O03681,C0297,P0019,2026-04-23,3,0.0
O03684,C0094,P0021,2026-01-24,2,0.05
O03685,C0377,P0041,2026-05-30,1,0.2
O03686,C0184,P0006,2025-09-22,4,0.2
O03690,C0117,P0087,2026-06-10,3,0.1
O03694,C0164,P0062,2025-09-26,3,0.0
O03695,C0199,P0069,2025-12-17,2,0.05
O03697,C0180,P0018,2025-09-03,3,0.2
O03699,C0195,P0047,2026-04-03,3,0.05
O03700,C0044,P0065,2025-03-10,2,0.05
O03706,C0352,P0063,2026-05-11,4,0.15
O03708,C0074,P0015,2025-09-12,2,0.05
O03709,C0419,P0021,2026-06-28,3,0.05
O03710,C0029,P0044,2025-08-31,2,0.2
O03711,C0051,P0058,2026-02-27,1,0.1
O03713,C0271,P0072,2026-01-28,2,0.05
O03715,C0447,P0070,2026-04-14,3,0.05
O03717,C0190,P0081,2026-05-16,4,0.0
O03721,C0105,P0090,2025-08-16,2,0.05
O03722,C0163,P0031,2025-12-28,2,0.05
O03723,C0183,P0044,2026-02-27,1,0.2
O03725,C0022,P0100,2025-11-22,3,0.05
O03726,C0267,P0025,2026-06-14,4,0.05
O03728,C0289,P0083,2026-03-24,2,0.0
O03730,C0003,P0092,2025-06-20,2,0.0
O03731,C0118,P0070,2026-01-03,4,0.2
O03732,C0227,P0080,2025-12-25,2,0.2
O03733,C0207,P0012,2025-10-11,2,0.1
O03734,C0308,P0034,2026-06-13,4,0.15
O03737,C0233,P0012,2025-10-17,2,0.0
O03738,C0490,P0031,2026-06-17,3,0.0
O03740,C0022,P0047,2026-06-20,4,0.15
O03742,C0257,P0034,2025-09-14,4,0.15
O03744,C0188,P0003,2026-03-27,1,0.2
O03745,C0207,P0031,2026-03-29,3,0.2
O03746,C0470,P0027,2026-04-25,3,0.15
O03748,C0086,P0083,2025-09-13,1,0.0
O03750,C0365,P0012,2026-04-15,4,0.1
O03751,C0182,P0100,2026-05-01,3,0.15
O03753,C0313,P0039,2025-12-03,4,0.2
O03757,C0134,P0093,2026-03-16,4,0.1
O03758,C0051,P0035,2025-03-04,2,0.15
O03761,C0165,P0051,2026-03-09,4,0.2
O03762,C0117,P0028,2026-03-30,1,0.1
O03765,C0077,P0021,2026-05-28,1,0.0
O03768,C0220,P0094,2025-10-19,3,0.15
O03769,C0193,P0085,2025-07-21,1,0.05
O03771,C0245,P0090,2026-06-21,1,0.1
O03772,C0031,P0002,2025-11-18,1,0.05
O03774,C0347,P0016,2026-01-16,4,0.15
O03775,C0382,P0026,2026-01-30,1,0.2
O03779,C0164,P0020,2025-09-19,2,0.1
O03783,C0120,P0071,2026-04-09,4,0.1
O03786,C0046,P0041,2025-05-07,3,0.1
O03787,C0084,P0042,2026-01-28,3,0.1
O03788,C0176,P0005,2026-05-23,3,0.15
O03792,C0035,P0056,2025-03-27,4,0.0
O03794,C0326,P0005,2026-06-29,3,0.1
O03797,C0092,P0053,2025-10-23,1,0.05
O03798,C0005,P0079,2025-09-20,4,0.2
O03801,C0098,P0026,2025-12-17,4,0.0
O03802,C0294,P0033,2026-04-01,4,0.15
O03805,C0163,P0074,2026-03-25,1,0.2
O03807,C0241,P0038,2026-02-19,2,0.2
O03808,C0288,P0032,2025-10-16,4,0.2
O03809,C0184,P0038,2025-10-23,3,0.15
O03810,C0262,P0006,2026-06-23,2,0.2
O03811,C0166,P0048,2026-05-13,4,0.2
O03812,C0269,P0078,2025-12-17,4,0.2
O03814,C0421,P0027,2026-06-14,1,0.05
O03816,C0009,P0076,2025-12-06,4,0.0
O03817,C0243,P0081,2026-02-16,1,0.0
O03819,C0072,P0012,2025-05-30,3,0.15
O03822,C0230,P0043,2026-05-29,4,0.1
O03824,C0114,P0052,2025-06-29,2,0.0
O03826,C0253,P0063,2026-04-10,2,0.15
O03829,C0336,P0034,2026-06-29,2,0.15
O03830,C0253,P0044,2025-11-03,3,0.15
O03831,C0140,P0080,2025-10-14,3,0.15
O03832,C0430,P0017,2026-06-25,4,0.05
O03833,C0376,P0076,2026-06-17,1,0.05
O03834,C0259,P0073,2026-02-19,3,0.1
O03836,C0257,P0067,2026-05-01,4,0.2
O03837,C0268,P0050,2025-10-05,4,0.0
O03839,C0267,P0034,2026-05-04,1,0.05
O03845,C0208,P0022,2026-04-06,4,0.0
O03846,C0114,P0045,2025-08-30,4,0.15
O03847,C0150,P0055,2025-12-18,4,0.0
O03849,C0046,P0077,2025-07-03,3,0.1
O03850,C0226,P0099,2026-04-08,2,0.2
O03851,C0208,P0091,2026-05-31,3,0.0
O03852,C0006,P0082,2025-05-10,2,0.15
O03853,C0094,P0033,2025-08-01,1,0.15
O03859,C0015,P0042,2025-07-21,3,0.2
O03861,C0153,P0054,2025-06-08,3,0.1
O03863,C0005,P0037,2025-02-07,1,0.0
O03864,C0030,P0061,2025-11-17,2,0.2
O03865,C0147,P0067,2026-05-04,1,0.15
O03867,C0131,P0028,2025-08-30,4,0.05
O03868,C0150,P0043,2025-09-22,3,0.2
O03869,C0486,P0069,2026-05-12,3,0.1
O03870,C0126,P0010,2025-06-28,1,0.1
O03871,C0019,P0084,2025-09-13,2,0.1
O03874,C0036,P0022,2026-05-01,3,0.1
O03876,C0125,P0002,2026-02-04,3,0.1
O03878,C0360,P0005,2026-04-30,1,0.0
O03879,C0011,P0039,2026-06-18,4,0.2
O03880,C0074,P0029,2026-02-11,1,0.2
O03883,C0014,P0052,2025-07-28,3,0.2
O03887,C0095,P0089,2025-10-20,4,0.1
O03888,C0167,P0037,2025-08-26,4,0.2
O03892,C0301,P0089,2025-12-20,4,0.0
O03894,C0050,P0088,2025-03-10,4,0.1
O03895,C0002,P0085,2025-02-24,3,0.05
O03896,C0061,P0042,2025-07-07,3,0.15
O03897,C0285,P0072,2026-01-04,2,0.0
O03899,C0016,P0080,2026-01-23,1,0.2
O03901,C0278,P0001,2025-10-15,2,0.15
O03902,C0334,P0027,2026-05-14,3,0.0
O03903,C0474,P0087,2026-06-02,3,0.15
O03904,C0024,P0063,2026-05-07,3,0.1
O03905,C0090,P0037,2026-06-20,1,0.1
O03908,C0044,P0099,2026-03-24,3,0.15
O03909,C0183,P0003,2025-11-06,4,0.15
O03912,C0239,P0099,2025-11-07,2,0.15
O03913,C0049,P0083,2026-05-10,3,0.15
O03914,C0028,P0059,2025-08-26,2,0.1
O03919,C0107,P0006,2025-12-02,4,0.0
O03920,C0295,P0042,2026-03-18,3,0.1
O03921,C0499,P0025,2026-06-22,4,0.1
O03923,C0062,P0076,2025-10-14,1,0.05
O03927,C0030,P0038,2025-12-04,3,0.1
O03928,C0066,P0002,2026-04-29,3,0.05
O03936,C0207,P0036,2026-06-30,3,0.2
O03939,C0119,P0048,2025-12-23,1,0.15
O03940,C0154,P0069,2026-01-04,3,0.2
O03941,C0031,P0015,2025-09-15,4,0.0
O03944,C0193,P0067,2026-05-15,1,0.2
O03946,C0194,P0084,2025-09-22,3,0.05
O03947,C0296,P0055,2026-01-21,4,0.15
O03949,C0329,P0016,2026-04-13,4,0.15
O03951,C0024,P0062,2025-08-20,1,0.1
O03952,C0268,P0057,2026-01-07,3,0.15
O03953,C0050,P0077,2025-07-11,3,0.2
O03954,C0069,P0079,2025-09-11,4,0.1
O03955,C0047,P0043,2025-09-01,2,0.1
O03957,C0158,P0001,2025-12-23,4,0.05
O03958,C0130,P0054,2026-05-19,2,0.05
O03960,C0042,P0023,2025-02-13,4,0.1
O03961,C0360,P0075,2026-03-06,2,0.0
O03962,C0097,P0094,2025-10-06,3,0.1
O03964,C0179,P0021,2025-12-05,1,0.2
O03965,C0122,P0075,2026-05-28,3,0.05
O03967,C0266,P0082,2026-02-04,1,0.0
O03968,C0041,P0093,2025-02-18,2,0.15
O03969,C0017,P0031,2025-04-02,3,0.15
O03970,C0269,P0094,2026-04-26,1,0.1
O03971,C0365,P0001,2026-01-22,2,0.05
O03972,C0074,P0046,2026-04-01,1,0.15
O03973,C0159,P0066,2025-10-29,3,0.0
O03974,C0418,P0027,2026-06-20,1,0.15
O03976,C0150,P0075,2026-05-30,1,0.1
O03978,C0083,P0097,2025-12-07,2,0.15
O03979,C0025,P0015,2026-01-09,2,0.2
O03980,C0005,P0068,2026-04-19,4,0.15
O03981,C0128,P0033,2026-06-30,1,0.0
O03982,C0086,P0063,2025-06-05,4,0.15
O03983,C0057,P0080,2026-01-29,3,0.2
O03985,C0058,P0028,2026-01-11,4,0.1
O03986,C0321,P0045,2026-06-06,3,0.05
O03988,C0471,P0055,2026-04-18,4,0.05
O03989,C0196,P0058,2026-05-22,1,0.05
O03992,C0178,P0037,2026-04-11,3,0.05
O03993,C0484,P0062,2026-06-20,1,0.05
O03995,C0034,P0090,2025-11-01,4,0.1
O03997,C0462,P0095,2026-05-05,3,0.0
O04000,C0097,P0045,2025-06-18,4,0.2
O04001,C0402,P0021,2026-04-06,1,0.05
O04002,C0249,P0094,2025-09-26,2,0.0
O04003,C0339,P0045,2025-12-09,2,0.2
O04004,C0367,P0027,2026-01-13,3,0.05
O04006,C0013,P0020,2025-07-06,3,0.05
O04007,C0216,P0039,2026-06-16,1,0.1
O04009,C0272,P0072,2026-04-19,1,0.1
O04010,C0088,P0021,2026-05-31,4,0.0
O04012,C0418,P0018,2026-05-10,4,0.1
O04013,C0414,P0007,2026-02-27,2,0.05
O04016,C0178,P0009,2026-05-14,2,0.15
O04019,C0066,P0076,2026-06-08,1,0.05
O04020,C0064,P0056,2025-08-25,4,0.15
O04021,C0028,P0028,2025-04-09,1,0.0
O04022,C0022,P0023,2026-04-13,1,0.1
O04023,C0211,P0024,2025-10-02,1,0.15
O04024,C0017,P0066,2026-03-29,1,0.15
O04025,C0037,P0024,2026-01-15,2,0.05
O04026,C0005,P0037,2025-05-18,1,0.2
O04029,C0313,P0023,2025-12-13,2,0.2
O04033,C0010,P0078,2025-04-13,3,0.1
O04034,C0445,P0057,2026-05-20,2,0.1
O04035,C0077,P0035,2025-05-26,3,0.1
O04037,C0074,P0016,2025-06-07,1,0.0
O04038,C0197,P0064,2026-05-16,3,0.0
O04039,C0001,P0068,2025-01-12,4,0.0
O04041,C0047,P0091,2025-09-27,4,0.2
O04042,C0028,P0043,2025-11-10,2,0.2
O04044,C0193,P0025,2026-04-14,2,0.2
O04045,C0236,P0086,2025-09-13,1,0.0
O04046,C0113,P0028,2026-04-27,1,0.15
O04047,C0022,P0040,2025-10-24,3,0.1
O04049,C0335,P0013,2025-12-30,4,0.2
O04051,C0375,P0017,2026-04-19,3,0.1
O04052,C0122,P0038,2025-07-15,3,0.05
O04053,C0058,P0050,2025-12-09,2,0.15
O04055,C0414,P0076,2026-03-26,1,0.2
O04056,C0037,P0007,2026-06-12,3,0.15
O04057,C0084,P0011,2025-06-12,1,0.1
O04061,C0244,P0011,2025-11-11,1,0.05
O04063,C0205,P0009,2025-09-21,2,0.05
O04065,C0324,P0023,2026-05-01,1,0.2
O04066,C0018,P0090,2025-01-20,1,0.2
O04067,C0306,P0002,2026-05-20,2,0.05
O04069,C0442,P0050,2026-06-07,2,0.2
O04070,C0046,P0001,2025-06-15,4,0.15
O04072,C0125,P0073,2026-04-19,1,0.2
O04073,C0494,P0042,2026-06-09,4,0.0
O04074,C0010,P0058,2025-05-10,4,0.1
O04075,C0338,P0031,2026-01-28,4,0.0
O04076,C0217,P0058,2025-12-15,2,0.15
O04077,C0285,P0087,2025-12-21,2,0.15
O04082,C0478,P0029,2026-04-28,3,0.2
O04083,C0074,P0066,2026-06-26,3,0.0
O04084,C0023,P0097,2025-02-27,2,0.15
O04089,C0294,P0025,2025-12-17,3,0.0
O04090,C0134,P0051,2025-12-29,3,0.2
O04091,C0125,P0082,2026-04-24,4,0.0
O04093,C0279,P0085,2026-04-02,3,0.0
O04094,C0136,P0073,2025-08-11,1,0.2
O04096,C0011,P0057,2026-05-13,2,0.2
O04097,C0232,P0012,2026-02-06,2,0.05
O04098,C0088,P0040,2026-04-28,4,0.15
O04101,C0051,P0084,2026-03-21,3,0.2
O04103,C0108,P0023,2026-06-01,2,0.15
O04104,C0089,P0005,2025-10-01,3,0.2
O04106,C0254,P0038,2026-04-30,1,0.0
O04107,C0126,P0071,2026-04-16,2,0.05
O04108,C0068,P0011,2025-09-26,4,0.15
O04109,C0157,P0022,2025-09-06,4,0.1
O04110,C0150,P0025,2025-11-04,2,0.0
O04113,C0010,P0016,2025-04-26,4,0.05
O04115,C0341,P0094,2025-12-17,3,0.15
